YEARNO,FireName,GISNO,NIFCNO,FireNumber,FORID,UniqueFireIdentifier,RelatedIrwinIDs,FireId,FireCode,FireType,Response,Landowner,Responder,FireUse,Cause,GeneralCause,SpecificCause,StartDate,IADate,ControlDate,OutDate,GIS_Acres,ControlAcr,UTME,UTMN,LongNAD83,LatNAD83,ContainDate,FireReport,Shape_Length,Shape_Area
1976.000000000000000,Mehrten Md,1976086.000000000000000,6013.000000000000000,6013.000000000000000,,,,211865.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/6/1976 0:00:00,9/6/1976 0:00:00,9/7/1976 0:00:00,9/8/1976 0:00:00,0.222453690000000,0.100000000000000,350544.000000000000000,4045551.000000000000000,-118.669740000000004,36.543689999999998,,,120.001000049428711,900.014999836427933
1950.000000000000000,Golden Tro,1950003.000000000000000,36.000000000000000,36.000000000000000,,,,210456.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,6/3/1950 0:00:00,6/4/1950 0:00:00,6/4/1950 0:00:00,6/8/1950 0:00:00,0.222485150000000,10.000000000000000,372933.000000000000000,4025349.000000000000000,-118.416370000000001,36.364860000000000,,,120.000100018663630,900.001499892451648
1994.000000000000000,Ansel Lake,1994162.000000000000000,162.000000000000000,162.000000000000000,{700B889D-DED3-40EB-B7D7-84072580AF31},1994-CAKNP-000162,,213560.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,9/30/1994 0:00:00,,,10/8/1994 0:00:00,0.222457110000000,0.100000000000000,353118.000000000000000,4028110.000000000000000,-118.637680000000003,36.386920000000003,,SINGLE TREE BURNING AT THE BASE.  MANAGED UNDER HOCKETT FSA (FIRE #58).         2006 remarks:  Sacs did not require cost per acre information.  WFMI does. This is forcing us to estimate costs on fires far back in the past in order to have ""complete"" fire records as a result of the database conversion.  This is noted here because the costs we put onto this fire are an estimated guess.,120.000800042101787,900.011999861524146
2006.000000000000000,Paradise,2006045.000000000000000,45.000000000000000,45.000000000000000,{E5B25A08-2677-47CE-AA81-E992C262FEF5},2006-CAKNP-000045,,527086.000000000000000,C0FH,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/21/2006 0:00:00,,,8/7/2006 0:00:00,0.222447310000000,0.100000000000000,348795.000000000000000,4038415.000000000000000,-118.687870000000004,36.479109999999999,,"On 7/21/06, following a period of severe weather and high lightning activity, H552 found the Paradise fire during a standard park recon of the Mineral King area.  Upon discovery, the fire was .1 acres burning on an east aspect in a mixed conifer forest.  On 7/22, two fire monitors were dispatched to the fire where they found multiple lightning struck trees.  Only 10% of the fire was active at this point and the fire was given a low potential for growth.  Duty officer Allen accepted the fire as a fire use event and it was monitored by air until declared out on 8/7/2006 without further growth.  The fire was located within the perimeter of 2003 Atwood prescribed burn. Additional informaiton can be obtained under CA-KNP-0024.",120.000000000000000,900.000000000000000
1932.000000000000000,Upper Funs,1932011.000000000000000,2008.000000000000000,2008.000000000000000,,,,209963.000000000000000, ,DF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,8/9/1932 0:00:00,8/9/1932 0:00:00,8/9/1932 0:00:00,8/9/1932 0:00:00,0.222485840000000,0.100000000000000,373297.000000000000000,4035097.000000000000000,-118.413899999999998,36.452759999999998,,,120.000300013657125,900.004499922355421
1961.000000000000000,Shooting,1961032.000000000000000,1032.000000000000000,1032.000000000000000,,,,210974.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,7/25/1961 0:00:00,7/25/1961 0:00:00,7/25/1961 0:00:00,7/31/1961 0:00:00,0.222472620000000,20.000000000000000,363847.000000000000000,4089433.000000000000000,-118.528989999999993,36.941119999999998,,,120.000400032654170,900.005999839808169
1980.000000000000000,Simpson,1980034.000000000000000,21.000000000000000,21.000000000000000,,,,212192.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,8/14/1980 0:00:00,8/14/1980 0:00:00,8/14/1980 0:00:00,8/18/1980 0:00:00,0.222454550000000,0.100000000000000,352607.000000000000000,4091808.000000000000000,-118.655630000000002,36.960830000000001,,,120.000200031856494,900.002999887842975
1970.000000000000000,Piute Cree,1970059.000000000000000,4.000000000000000,4.000000000000000,,,,211415.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,9/24/1970 0:00:00,9/24/1970 0:00:00,9/25/1970 0:00:00,9/25/1970 0:00:00,0.222426790000000,0.100000000000000,338045.000000000000000,4121103.000000000000000,-118.825460000000007,37.222380000000001,,,119.999300080229958,899.989499105928189
1988.000000000000000,Moraine,1988049.000000000000000,49.000000000000000,49.000000000000000,,,,212782.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/23/1988 0:00:00,,,9/30/1988 0:00:00,0.222464180000000,0.100000000000000,357945.000000000000000,4067572.000000000000000,-118.591160000000002,36.743259999999999,,,120.000400050458424,900.005999581868423
1992.000000000000000,Sphinx Ck,1992082.000000000000000,82.000000000000000,82.000000000000000,{2F86D553-DE6F-4013-B93B-9AA1728E09AD},1992-CAKNP-000082,,213299.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,9/4/1992 0:00:00,9/4/1992 0:00:00,9/4/1992 0:00:00,9/5/1992 0:00:00,0.222471760000000,0.100000000000000,363295.000000000000000,4070004.000000000000000,-118.531689999999998,36.765960000000000,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 55, not retained CERTAINTY: 2, not retained EQUIPMENT INVOLVED: 98, not retained MATERIAL INVOLVED: 3, not retained IGNITION FACTOR: 34, not retained CLASS PEOPLE: 1, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 5, not retained End of SACS to WFMI conversion notes.",120.000400055056389,900.005999695837659
1965.000000000000000,Stag Dome,1965034.000000000000000,5034.000000000000000,5034.000000000000000,,,,211142.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/14/1965 0:00:00,8/15/1965 0:00:00,8/15/1965 0:00:00,8/15/1965 0:00:00,0.222448230000000,0.100000000000000,349094.000000000000000,4075235.000000000000000,-118.691779999999994,36.810940000000002,,,120.000100051997293,900.001499892452216
1971.000000000000000,Slide Bluf,1971032.000000000000000,1032.000000000000000,1032.000000000000000,,,,211502.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/3/1971 0:00:00,8/3/1971 0:00:00,8/15/1971 0:00:00,8/15/1971 0:00:00,0.222446080000000,0.100000000000000,347680.000000000000000,4088735.000000000000000,-118.710340000000002,36.932360000000003,,,120.000200040385863,900.002999910783046
1972.000000000000000,Hart Meado,1972070.000000000000000,2003.000000000000000,2003.000000000000000,,,,211538.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,10/4/1972 0:00:00,10/4/1972 0:00:00,10/5/1972 0:00:00,10/5/1972 0:00:00,0.222420930000000,0.100000000000000,330250.000000000000000,4063010.000000000000000,-118.900220000000004,36.697600000000001,,,120.001800024265350,900.027000043983435
2012.000000000000000,Swale East 3 RX,2012224.000000000000000,224.000000000000000,224.000000000000000,,,,649628.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast burn,11/7/2012 0:00:00,,11/8/2012 0:00:00,12/4/2012 0:00:00,297.319251119999990,297.000000000000000,324313.000000000000000,4066972.000000000000000,-118.967600000000004,36.732199999999999,,,5315.453969220111503,1202993.948965367162600
2024.000000000000000,Azalea 1,2024041.000000000000000,41.000000000000000,41.000000000000000,{E162CDEE-17B8-43B3-A74B-4EA0C987B080},2024-CAKNP-000041,{4EFAA838-E9A3-467B-A0A2-23BF5842D673},1113719.000000000000000,R17J,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,7/3/2024 14:45:44,7/3/2024 15:18:00,7/4/2024 1:15:00,7/4/2024 1:15:00,0.222403820000000,0.100000000000000,324387.596943549986463,4068200.156155219767243,-118.966999999999999,36.743299999999998,7/3/2024 16:20:00,Campers created a campfire inside a tree stump. ,120.000000000000000,900.000000000000000
1978.000000000000000,Don Cecil,1978031.000000000000000,8034.000000000000000,8034.000000000000000,,,,212030.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/7/1978 0:00:00,8/7/1978 0:00:00,8/7/1978 0:00:00,8/10/1978 0:00:00,0.222448720000000,0.100000000000000,349263.000000000000000,4069155.000000000000000,-118.688680000000005,36.756180000000001,,,120.000100055124591,900.001499809360666
1955.000000000000000,Roads End,1955004.000000000000000,5017.000000000000000,5017.000000000000000,,,,210654.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,6/28/1955 0:00:00,6/28/1955 0:00:00,6/28/1955 0:00:00,6/28/1955 0:00:00,0.222457390000000,0.100000000000000,354505.000000000000000,4072221.000000000000000,-118.630560000000003,36.784630000000000,,,120.000200055396135,900.002999730933880
1987.000000000000000,Bearpaw,1987098.000000000000000,98.000000000000000,98.000000000000000,,,,212706.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/3/1987 0:00:00,9/3/1987 0:00:00,9/8/1987 0:00:00,10/1/1987 0:00:00,0.222459610000000,0.300000000000000,354435.000000000000000,4047982.000000000000000,-118.626739999999998,36.566189999999999,,,120.000900048236076,900.013499721036510
1986.000000000000000,Baldy,1986043.000000000000000,43.000000000000000,43.000000000000000,,,,212585.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,10/2/1986 0:00:00,,,1/5/1986 0:00:00,402.603722199999993,425.000000000000000,337620.000000000000000,4052198.000000000000000,-118.815470000000005,36.601469999999999,,,7320.098601196146774,1629041.268909170990810
1978.000000000000000,Redwood Mountain RX,1978077.000000000000000,8080.000000000000000,8080.000000000000000,,,,212076.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast Burn,10/30/1978 0:00:00,,11/15/1978 0:00:00,11/15/1978 0:00:00,28.212329610000001,17.000000000000000,327969.000000000000000,4061122.000000000000000,-118.925309999999996,36.680180000000000,,,1669.128258642022047,114163.249502429447602
1967.000000000000000,Tar Gap,1967050.000000000000000,7052.000000000000000,7052.000000000000000,,,,211249.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,11/19/1967 0:00:00,11/19/1967 0:00:00,11/26/1967 0:00:00,11/26/1967 0:00:00,0.222453110000000,0.100000000000000,350659.000000000000000,4031972.000000000000000,-118.665830000000000,36.421340000000001,,,120.000700037448439,900.010499824223530
1987.000000000000000,Ash Mtn,1987042.000000000000000,42.000000000000000,42.000000000000000,,,,212651.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Unknown,6/26/1987 0:00:00,6/26/1987 0:00:00,6/27/1987 0:00:00,7/23/1987 0:00:00,89.417396960000005,90.000000000000000,336660.000000000000000,4040397.000000000000000,-118.823689999999999,36.494970000000002,,,4020.058800449818136,361807.640988439728972
2001.000000000000000,Little San,2001031.000000000000000,31.000000000000000,31.000000000000000,{EDC94ACB-86EF-4894-9717-8BD65C14596E},2001-CAKNP-000031,,214158.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/2/2001 0:00:00,7/3/2001 0:00:00,7/4/2001 0:00:00,7/4/2001 0:00:00,0.222455480000000,0.100000000000000,352224.000000000000000,4040395.000000000000000,-118.649990000000003,36.497489999999999,,Shifts: 2                                                                      Fill ins: 0                                                                    Detailers: None                                                                Injuries: None                                                                 Overhead Assignments: Ressler ICT5 7/54                                        Trainee Assignments: None                                                       Comments: Arrived on fire @ 1630. Fire Contained @ 1800. Fire was primarly     smoldering in duff w/ two green eat-faced tree burning at base. Proceeded      mopping up w/ myself +8 100 % mopped up @ 1300 on 7/4/01.,120.000800046641160,900.011999929615399
1991.000000000000000,Suwanee RX,1991048.000000000000000,48.000000000000000,48.000000000000000,,,,213167.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast Burn,11/12/1991 0:00:00,,,12/31/1991 0:00:00,65.841366899999997,60.000000000000000,339530.000000000000000,4052571.000000000000000,-118.794200000000004,36.605159999999998,,,11280.140802065072421,266406.726922575326171
1982.000000000000000,Upper Slid,1982036.000000000000000,6139.000000000000000,6139.000000000000000,,,,212353.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/28/1982 0:00:00,8/28/1982 0:00:00,10/4/1982 0:00:00,10/4/1982 0:00:00,0.222449660000000,0.100000000000000,349848.000000000000000,4089022.000000000000000,-118.686059999999998,36.935290000000002,,,120.000200032395924,900.002999760933903
1997.000000000000000,Bench Lake,1997040.000000000000000,40.000000000000000,40.000000000000000,{6A9C1165-C8AC-418A-B23F-B5C4272EE386},1997-CAKNP-000040,,213798.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,8/9/1997 0:00:00,8/9/1997 0:00:00,8/10/1997 0:00:00,8/10/1997 0:00:00,0.222480870000000,0.100000000000000,369907.000000000000000,4090519.000000000000000,-118.461150000000004,36.951770000000003,,The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. TYPE INIT ATTACK 1: U - Mapped to Y End of SACS to WFMI conversion notes.  Fire started by a camp stove and extinguished by two hikers.,120.000200013523099,900.002999722844038
1939.000000000000000,Huckleberr,1939048.000000000000000,9044.000000000000000,9044.000000000000000,,,,210200.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/20/1939 0:00:00,9/20/1939 0:00:00,9/21/1939 0:00:00,9/21/1939 0:00:00,0.222415160000000,0.100000000000000,326969.000000000000000,4068690.000000000000000,-118.938209999999998,36.748190000000001,,,74.388093538944460,215.618844192133764
2015.000000000000000,Mitchell,2015128.000000000000000,128.000000000000000,128.000000000000000,{BC7220CA-1581-46C9-8EB4-C8AC4A30847F},2015-CAKNP-000128,,686278.000000000000000,J0L7,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/1/2015 0:00:00,8/1/2015 0:00:00,10/15/2015 0:00:00,10/15/2015 0:00:00,0.222445260000000,0.100000000000000,347424.000000000000000,4066759.000000000000000,-118.708799999999997,36.734299999999998,,This lightning fire was reported by the Kings District FMO John Ziegler who gave the initial size-up. He said it burning 0.1 acres with low fire behavior and low spread potential. This fire was monitored by air due to the location. Kings District FMO John Ziegler officially declared this fire out on 10/15/15 at 0900.,120.000000000000000,900.000000000000000
1980.000000000000000,Sheep Cr,1980023.000000000000000,4346.000000000000000,4346.000000000000000,,,,212228.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/27/1980 0:00:00,7/27/1980 0:00:00,7/27/1980 0:00:00,7/29/1980 0:00:00,0.222447630000000,1.000000000000000,348738.000000000000000,4070790.000000000000000,-118.694890000000001,36.770829999999997,,,120.000100050467978,900.001499739512496
2021.000000000000000,Cedar Lane,2021019.000000000000000,19.000000000000000,19.000000000000000,{E253A4E6-27DE-4576-ACD6-A029EA7B5B95},2021-CAKNP-000019,{F281C9B9-FC12-46DB-9DBC-0468F9DAE8CF},179574.000000000000000,N1RS,WF,Full Suppression,NPS,NPS,No,Human,Undetermined,Origin and/or cause not identified,5/31/2021 17:24:00,5/31/2021 17:24:00,5/31/2021 17:27:00,5/31/2021 0:00:00,0.222451020000000,0.100000000000000,350896.000000000000000,4073257.000000000000000,-118.671199999999999,36.793399999999998,5/31/2021 17:27:00,,120.000000000000000,900.000000000000000
1965.000000000000000,Big Baldy,1965032.000000000000000,5032.000000000000000,5032.000000000000000,,,,211140.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/11/1965 0:00:00,8/11/1965 0:00:00,8/11/1965 0:00:00,8/11/1965 0:00:00,0.222422350000000,0.100000000000000,330903.000000000000000,4061889.000000000000000,-118.892660000000006,36.687620000000003,,,120.001600022789646,900.023999976833920
1982.000000000000000,Big Baldy,1982034.000000000000000,6120.000000000000000,6120.000000000000000,,,,212334.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/27/1982 0:00:00,8/28/1982 0:00:00,8/28/1982 0:00:00,8/29/1982 0:00:00,0.222422010000000,0.100000000000000,330952.000000000000000,4058267.000000000000000,-118.891319999999993,36.655000000000001,,,120.001600017879895,900.023999998199884
1972.000000000000000,Parkline,1972053.000000000000000,2017.000000000000000,2017.000000000000000,,,,211552.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,8/28/1972 0:00:00,8/28/1972 0:00:00,8/28/1972 0:00:00,8/30/1972 0:00:00,0.222423590000000,0.100000000000000,331906.000000000000000,4058047.000000000000000,-118.880600000000001,36.653179999999999,,,120.001500018481067,900.022500024718170
1985.000000000000000,Sugarloaf,1985042.000000000000000,42.000000000000000,42.000000000000000,,,,212500.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/28/1985 0:00:00,7/28/1985 0:00:00,11/18/1985 0:00:00,11/18/1985 0:00:00,2847.860601519999818,3500.000000000000000,350181.000000000000000,4063609.000000000000000,-118.677319999999995,36.706350000000000,,,26220.138511735534848,11521919.274854563176632
1958.000000000000000,Devils Bac,1958036.000000000000000,8007.000000000000000,8007.000000000000000,,,,210809.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/14/1958 0:00:00,8/15/1958 0:00:00,8/15/1958 0:00:00,8/17/1958 0:00:00,0.222456390000000,0.100000000000000,352673.000000000000000,4059467.000000000000000,-118.648629999999997,36.669420000000002,,,120.000600051981252,900.008999659711321
1974.000000000000000,Round Mdw,1974086.000000000000000,4012.000000000000000,4012.000000000000000,,,,211686.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,9/9/1974 0:00:00,9/9/1974 0:00:00,9/9/1974 0:00:00,9/9/1974 0:00:00,0.222441310000000,0.100000000000000,341937.000000000000000,4048317.000000000000000,-118.766419999999997,36.567230000000002,,,120.001500020925903,900.023101253696836
1989.000000000000000,Botti,1989009.000000000000000,9.000000000000000,9.000000000000000,,,,212889.000000000000000, ,DF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Other,6/21/1989 0:00:00,6/21/1989 0:00:00,6/21/1989 0:00:00,7/10/1989 0:00:00,0.222443140000000,0.400000000000000,343095.000000000000000,4046962.000000000000000,-118.753209999999996,36.555210000000002,,,120.001400020826139,900.020837527641334
1955.000000000000000,Emerald Lk,1955014.000000000000000,5008.000000000000000,5008.000000000000000,,,,210645.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,8/22/1955 0:00:00,8/23/1955 0:00:00,8/23/1955 0:00:00,8/23/1955 0:00:00,0.222451880000000,0.100000000000000,349672.000000000000000,4051808.000000000000000,-118.680700000000002,36.599930000000001,,,120.000800055308019,900.011999729615923
1992.000000000000000,Devil,1992002.000000000000000,2.000000000000000,2.000000000000000,{B1055D8D-340C-4392-BB0C-6AB49C520DE0},1992-CAKNP-000002,,213219.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,5/4/1992 0:00:00,5/10/1992 0:00:00,5/10/1992 0:00:00,5/26/1992 0:00:00,0.222438630000000,0.300000000000000,340724.000000000000000,4021703.000000000000000,-118.774500000000003,36.327210000000001,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 73, not retained CERTAINTY: 1, not retained EQUIPMENT INVOLVED: 98, not retained MATERIAL INVOLVED: 6, not retained IGNITION FACTOR: 84, not retained AGE: 9, not retained SEX: 4, not retained End of SACS to WFMI conversion notes.",120.001300018487541,900.019500049814383
2007.000000000000000,Claire,2007033.000000000000000,33.000000000000000,33.000000000000000,{4C287B33-8664-445C-9F20-DCCED208DE7D},2007-CAKNP-000033,,545692.000000000000000,DQ73,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/16/2007 0:00:00,,,7/29/2007 0:00:00,0.222471170000000,0.100000000000000,363931.000000000000000,4031786.000000000000000,-118.517799999999994,36.421639999999996,,"The Claire Fire started on 7/16 after a period of mederate lightning activity, due east of Little Claire Lake. H552 spotted the single foxtail pine smoking at approximatly 11,000 feet while doing an areal recon. Due to its remote location, it was decided to use the fire for resource benefit. It was subsequently monitored by air untill it was declared out on 7/29/07. Additional information can be obtained in the fire folder labled CA-KNP-0014, for 2007.",120.000000000000000,900.000000000000000
2003.000000000000000,East Kern,2003069.000000000000000,69.000000000000000,69.000000000000000,{69CDC2A0-29CB-46BE-9D97-136A425A218A},2003-CAKNP-000069,,214377.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/23/2003 0:00:00,,,8/27/2003 0:00:00,0.222486970000000,0.100000000000000,374274.000000000000000,4026096.000000000000000,-118.401539999999997,36.371769999999998,,fire was started by lighting strike. Single tree was burning with some         adjacent logs also burning. Fuels around the fire were discontinuous within    a 100 foot radius.There was little chance for spread unless there was long     range spotting. There was no smoke showing several days later. Fire was        reconned and sized up by H552.,120.000100017261573,900.001499901421425
1969.000000000000000,Bear Cr,1969073.000000000000000,9002.000000000000000,9002.000000000000000,,,,211338.000000000000000, ,DF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Open trash burning,6/1/1969 0:00:00,6/1/1969 0:00:00,6/1/1969 0:00:00,6/1/1969 0:00:00,0.222428600000000,0.100000000000000,335397.000000000000000,4040247.000000000000000,-118.837760000000003,36.493409999999997,,,120.001000023359921,900.015000030398369
1950.000000000000000,Sheep Cr,1950009.000000000000000,11.000000000000000,11.000000000000000,,,,210431.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,7/6/1950 0:00:00,7/6/1950 0:00:00,7/6/1950 0:00:00,7/6/1950 0:00:00,0.222451920000000,0.100000000000000,351225.000000000000000,4072337.000000000000000,-118.667330000000007,36.785170000000001,,,120.000000051402594,899.999999801029958
1977.000000000000000,Dome,1977021.000000000000000,7026.000000000000000,7026.000000000000000,,,,211977.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/20/1977 0:00:00,7/20/1977 0:00:00,7/20/1977 0:00:00,7/31/1977 0:00:00,0.222455660000000,0.100000000000000,352578.000000000000000,4066112.000000000000000,-118.650970000000001,36.729280000000003,,,120.000600059373241,900.008999730591086
1996.000000000000000,Boneyard,1996056.000000000000000,56.000000000000000,56.000000000000000,{CCE2C571-62FC-4C37-97B6-BF814F747C72},1996-CAKNP-000056,,213707.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,7/11/1996 0:00:00,7/11/1996 0:00:00,7/11/1996 0:00:00,8/7/1996 0:00:00,0.222455210000000,0.100000000000000,353014.000000000000000,4072133.000000000000000,-118.647250000000000,36.783610000000003,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. NFDRS FUEL STATION: -1P2 - not a valid value, set to null End of SACS to WFMI conversion notes.  Dispatch relayed a report from a visitor of a fire 1/2 mile east of Canyon     View Campground.  Two firefighters and 1 light engine responded to find the    Cedar Grove slash pile burning; it had been ignited by hot ashes, which had    been dumped there by maintenance personnel after removal from the campground.  Line was constructed around the pile.  Fire was contained and controlled by     1700; monitored until 1900; checked daily until out; declared out 8/7/96.",120.000200060553865,900.002386055881971
1987.000000000000000,Bago,1987049.000000000000000,49.000000000000000,49.000000000000000,,,,212658.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,6/28/1987 0:00:00,,,7/23/1987 0:00:00,0.222482200000000,0.100000000000000,370845.000000000000000,4071352.000000000000000,-118.447350000000000,36.779170000000001,,,120.000200031856807,900.002999617843102
1943.000000000000000,Clover Cr,1943002.000000000000000,3008.000000000000000,3008.000000000000000,,,,210270.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,8/7/1943 0:00:00,8/7/1943 0:00:00,8/7/1943 0:00:00,8/7/1943 0:00:00,0.222441690000000,0.100000000000000,343607.000000000000000,4052788.000000000000000,-118.748679999999993,36.607790000000001,,,120.000800058974349,900.012353083074458
1963.000000000000000,Clover Cr,1963002.000000000000000,3002.000000000000000,3002.000000000000000,,,,211065.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,6/4/1963 0:00:00,6/4/1963 0:00:00,6/4/1963 0:00:00,6/4/1963 0:00:00,0.222442510000000,0.100000000000000,344079.000000000000000,4052759.000000000000000,-118.743399999999994,36.607599999999998,,,120.000900054363427,900.013499902946478
1931.000000000000000,Emerald Lk,1931011.000000000000000,1012.000000000000000,1012.000000000000000,,,,209948.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/19/1931 0:00:00,8/19/1931 0:00:00,8/19/1931 0:00:00,8/19/1931 0:00:00,0.222451230000000,0.100000000000000,349264.000000000000000,4054114.000000000000000,-118.685710000000000,36.620649999999998,,,120.000700054105351,900.010499704072231
1987.000000000000000,Sheepcamp,1987073.000000000000000,73.000000000000000,73.000000000000000,,,,212682.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,8/13/1987 0:00:00,8/13/1987 0:00:00,8/13/1987 0:00:00,8/15/1987 0:00:00,0.222447000000000,0.300000000000000,346965.000000000000000,4061422.000000000000000,-118.712869999999995,36.686129999999999,,,120.000600053785320,900.008999646772054
1988.000000000000000,Chagoopa,1988057.000000000000000,57.000000000000000,57.000000000000000,,,,212790.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/25/1988 0:00:00,,,8/14/1988 0:00:00,0.222481480000000,2.000000000000000,370065.000000000000000,4040211.000000000000000,-118.450819999999993,36.498420000000003,,,120.000300017853093,900.004499940295432
1975.000000000000000,Giant Fore,1975074.000000000000000,5005.000000000000000,5005.000000000000000,,,,211778.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,9/23/1975 0:00:00,9/23/1975 0:00:00,9/23/1975 0:00:00,9/24/1975 0:00:00,0.222439960000000,0.100000000000000,341155.000000000000000,4047642.000000000000000,-118.775019999999998,36.561010000000003,,,120.001400020219705,900.020999958296215
1960.000000000000000,Seven Mile,1960053.000000000000000,52.000000000000000,52.000000000000000,,,,210940.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/10/1960 0:00:00,9/10/1960 0:00:00,9/10/1960 0:00:00,9/11/1960 0:00:00,0.222452960000000,0.100000000000000,350200.000000000000000,4049266.000000000000000,-118.674300000000002,36.577109999999998,,,120.001000052497545,900.014999842458906
1934.000000000000000,Bug Fire #,1934004.000000000000000,4004.000000000000000,4004.000000000000000,,,,210018.000000000000000, ,DF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Hand pile/slash,5/22/1934 0:00:00,5/22/1934 0:00:00,5/22/1934 0:00:00,5/22/1934 0:00:00,0.222452020000000,0.100000000000000,349758.000000000000000,4029098.000000000000000,-118.675319999999999,36.395299999999999,,,120.000800042699780,900.011999985494526
1998.000000000000000,Ash Mountain RX,1998001.000000000000000,1.000000000000000,1.000000000000000,,,,213835.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast burn,6/5/1998 0:00:00,,7/18/1998 0:00:00,7/23/1998 0:00:00,3.781304050000000,17.000000000000000,335168.000000000000000,4038823.000000000000000,-118.840010000000007,36.480539999999998,,,2039.025659868449793,15285.296301830805533
